station_id,station_name,neighbor_rank,neighbor_id,neighbor_name,distance_km
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),1,31651502905690497791503780869,Thái Nguyên Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),56.83
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),2,31390908889087377344742439468,Hà Nội Công viên Nhân Chính - Khuất Duy Tiến (KK),57.97
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),3,31390903576425084107499649578,Hà Nội ĐHBK cổng Parabol đường Giải Phóng (KK),61.64
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),4,28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),62.43
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),5,29196010501691076420299004774,Bắc Ninh TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),75.17
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),6,28916774462801800655608897080,Bắc Ninh UBND xã Xuân Lâm - Thuận Thành (KK),75.91
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),7,28916504310234840885489983032,Bắc Ninh Khu liên cơ Thuận Thành - thị trấn Hồ (KK),77.33
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),8,29196021237696127337075448678,Bắc Ninh UBND xã Cao Đức - Gia Bình (KK),98.91
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),9,31390921469766835629621918251,Hưng Yên số 437 Nguyễn Văn Linh - Tp Hưng Yên (KK),104.03
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),10,31388883344354363840031242796,Hà Nam Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),105.89
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),11,31388868531618872623864101418,Hải Dương UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),109.92
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),12,29518885338952740244749551027,Quảng Ninh Nhuệ Hổ - Đông Triều (KK),126.82
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),13,31390957404024291365397346858,Thái Bình Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),141.03
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),14,28602837126985114455002404577,Quảng Ninh UBND TP Uông Bí (KK),148.7
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),15,29203727697074312726675247132,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",154.2
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),16,29518872592252585279589451187,Quảng Ninh Km11 - Minh Thành (KK),159.05
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),17,29518852005686198968139908531,Quảng Ninh Gần KCN Cái Lân (KK),178.6
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),18,28602897318711027016899843809,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),188.09
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),19,29518839738601389925132404147,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",201.09
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),20,28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),208.29
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),21,31388851800421997746903202346,Đà Nẵng Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),656.21
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),22,28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),657.79
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),23,31616865099255512061948816121,Đà Nẵng Phạm Hùng (KK),665.07
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),24,31390944251495766704153049642,Quảng Nam Tiếp giáp Đ. Hùng Vương - KDC Đ. Hồ Xuân Hương (KK),721.62
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),25,31390951371938979254287350314,Quảng Ngãi UBND P. Nguyễn Nghiêm - TP Quảng Ngãi (KK),780.74
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),26,29544533341424688633522251105,Gia Lai KCN Trà Đa - Tp Pleiku (KK),861.63
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),27,31388836637198369136462150188,Bình Định Khuôn viên Cây xanh gần cầu chui đường Hoa Lư - TP. Quy Nhơn (KK),933.79
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),28,31570631866920915749872483233,Bình Định huyện Tuy Phước (KK),936.12
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),29,31390928700890512538630765099,Lâm Đồng Vườn hoa - đối diện THCS Lam Sơn - Phường 6 - TP Đà Lạt (KK),1093.34
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),30,29996239538320865599553202177,Tây Ninh Thị xã Trảng Bàng (KK),1151.06
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),31,31390939012620449761949792810,Ninh Thuận Công viên (bến xe cũ) - Đ. Thống Nhất - P. Thanh Sơn - TP Phan Rang (KK),1152.37
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),32,31388839920718814259329251882,"Bình Dương số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",1158.65
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),33,31390912357075263208060500522,HCM Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),1182.16
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),34,31390916083317566102523755051,HCM Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),1182.97
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),35,31390932574706768021562473002,Long An UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),1205.94
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),36,31390965631272148257054013994,Vũng Tàu Đ. Huyền Trân Công Chúa - Phường 8 - TP Vũng Tàu,1222.75
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),37,30991938797551443885460120607,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",1305.33
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),38,29098314940209976158571475636,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",1311.17
28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),39,29098319146067624969113973428,"Trà Vinh xã Đông Hải, huyện Duyên Hải (KK)",1313.46
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),1,31388851800421997746903202346,Đà Nẵng Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),6.33
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),2,31616865099255512061948816121,Đà Nẵng Phạm Hùng (KK),8.73
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),3,31390944251495766704153049642,Quảng Nam Tiếp giáp Đ. Hùng Vương - KDC Đ. Hồ Xuân Hương (KK),63.83
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),4,31390951371938979254287350314,Quảng Ngãi UBND P. Nguyễn Nghiêm - TP Quảng Ngãi (KK),123.21
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),5,29544533341424688633522251105,Gia Lai KCN Trà Đa - Tp Pleiku (KK),229.48
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),6,31388836637198369136462150188,Bình Định Khuôn viên Cây xanh gần cầu chui đường Hoa Lư - TP. Quy Nhơn (KK),276.38
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),7,31570631866920915749872483233,Bình Định huyện Tuy Phước (KK),278.76
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),8,31390928700890512538630765099,Lâm Đồng Vườn hoa - đối diện THCS Lam Sơn - Phường 6 - TP Đà Lạt (KK),458.84
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),9,31390939012620449761949792810,Ninh Thuận Công viên (bến xe cũ) - Đ. Thống Nhất - P. Thanh Sơn - TP Phan Rang (KK),507.37
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),10,29203727697074312726675247132,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",519.83
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),11,31390957404024291365397346858,Thái Bình Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),526.03
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),12,31388883344354363840031242796,Hà Nam Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),552.39
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),13,28602897318711027016899843809,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),553.64
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),14,28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),556.13
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),15,29518839738601389925132404147,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",557.7
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),16,29518852005686198968139908531,Quảng Ninh Gần KCN Cái Lân (KK),558.54
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),17,31390921469766835629621918251,Hưng Yên số 437 Nguyễn Văn Linh - Tp Hưng Yên (KK),558.63
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),18,29518872592252585279589451187,Quảng Ninh Km11 - Minh Thành (KK),566.8
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),19,28602837126985114455002404577,Quảng Ninh UBND TP Uông Bí (KK),572.58
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),20,31388868531618872623864101418,Hải Dương UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),576.06
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),21,29518885338952740244749551027,Quảng Ninh Nhuệ Hổ - Đông Triều (KK),582.44
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),22,31388839920718814259329251882,"Bình Dương số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",589.64
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),23,29196021237696127337075448678,Bắc Ninh UBND xã Cao Đức - Gia Bình (KK),593.17
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),24,29996239538320865599553202177,Tây Ninh Thị xã Trảng Bàng (KK),595.8
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),25,28916504310234840885489983032,Bắc Ninh Khu liên cơ Thuận Thành - thị trấn Hồ (KK),596.88
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),26,28916774462801800655608897080,Bắc Ninh UBND xã Xuân Lâm - Thuận Thành (KK),597.27
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),27,31390903576425084107499649578,Hà Nội ĐHBK cổng Parabol đường Giải Phóng (KK),602.74
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),28,31390908889087377344742439468,Hà Nội Công viên Nhân Chính - Khuất Duy Tiến (KK),604.6
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),29,28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),605.4
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),30,31390916083317566102523755051,HCM Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),609.23
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),31,31390912357075263208060500522,HCM Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),611.33
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),32,29196010501691076420299004774,Bắc Ninh TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),611.73
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),33,31390965631272148257054013994,Vũng Tàu Đ. Huyền Trân Công Chúa - Phường 8 - TP Vũng Tàu,628.63
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),34,31390932574706768021562473002,Long An UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),645.9
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),35,31651502905690497791503780869,Thái Nguyên Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),655.86
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),36,28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),657.79
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),37,29098314940209976158571475636,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",743.08
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),38,29098319146067624969113973428,"Trà Vinh xã Đông Hải, huyện Duyên Hải (KK)",746.49
28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),39,30991938797551443885460120607,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",758.57
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),1,31390903576425084107499649578,Hà Nội ĐHBK cổng Parabol đường Giải Phóng (KK),6.48
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),2,31390908889087377344742439468,Hà Nội Công viên Nhân Chính - Khuất Duy Tiến (KK),10.47
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),3,28916774462801800655608897080,Bắc Ninh UBND xã Xuân Lâm - Thuận Thành (KK),14.18
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),4,28916504310234840885489983032,Bắc Ninh Khu liên cơ Thuận Thành - thị trấn Hồ (KK),15.86
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),5,29196010501691076420299004774,Bắc Ninh TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),25.07
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),6,29196021237696127337075448678,Bắc Ninh UBND xã Cao Đức - Gia Bình (KK),41.47
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),7,31390921469766835629621918251,Hưng Yên số 437 Nguyễn Văn Linh - Tp Hưng Yên (KK),46.79
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),8,31388868531618872623864101418,Hải Dương UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),48.62
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),9,31651502905690497791503780869,Thái Nguyên Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),54.5
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),10,31388883344354363840031242796,Hà Nam Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),57.16
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),11,28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),62.43
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),12,29518885338952740244749551027,Quảng Ninh Nhuệ Hổ - Đông Triều (KK),69.87
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),13,31390957404024291365397346858,Thái Bình Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),81.37
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),14,28602837126985114455002404577,Quảng Ninh UBND TP Uông Bí (KK),91.44
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),15,29203727697074312726675247132,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",92.81
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),16,29518872592252585279589451187,Quảng Ninh Km11 - Minh Thành (KK),101.41
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),17,29518852005686198968139908531,Quảng Ninh Gần KCN Cái Lân (KK),120.81
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),18,28602897318711027016899843809,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),130.07
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),19,29518839738601389925132404147,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",144.44
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),20,28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),151.71
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),21,31388851800421997746903202346,Đà Nẵng Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),604.16
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),22,28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),605.4
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),23,31616865099255512061948816121,Đà Nẵng Phạm Hùng (KK),612.93
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),24,31390944251495766704153049642,Quảng Nam Tiếp giáp Đ. Hùng Vương - KDC Đ. Hồ Xuân Hương (KK),669.14
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),25,31390951371938979254287350314,Quảng Ngãi UBND P. Nguyễn Nghiêm - TP Quảng Ngãi (KK),727.82
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),26,29544533341424688633522251105,Gia Lai KCN Trà Đa - Tp Pleiku (KK),814.42
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),27,31388836637198369136462150188,Bình Định Khuôn viên Cây xanh gần cầu chui đường Hoa Lư - TP. Quy Nhơn (KK),881.78
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),28,31570631866920915749872483233,Bình Định huyện Tuy Phước (KK),884.15
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),29,31390928700890512538630765099,Lâm Đồng Vườn hoa - đối diện THCS Lam Sơn - Phường 6 - TP Đà Lạt (KK),1047.2
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),30,31390939012620449761949792810,Ninh Thuận Công viên (bến xe cũ) - Đ. Thống Nhất - P. Thanh Sơn - TP Phan Rang (KK),1104.49
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),31,29996239538320865599553202177,Tây Ninh Thị xã Trảng Bàng (KK),1115.18
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),32,31388839920718814259329251882,"Bình Dương số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",1121.32
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),33,31390912357075263208060500522,HCM Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),1144.81
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),34,31390916083317566102523755051,HCM Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),1145.29
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),35,31390932574706768021562473002,Long An UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),1169.99
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),36,31390965631272148257054013994,Vũng Tàu Đ. Huyền Trân Công Chúa - Phường 8 - TP Vũng Tàu,1182.88
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),37,30991938797551443885460120607,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",1271.6
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),38,29098314940209976158571475636,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",1275.0
28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),39,29098319146067624969113973428,"Trà Vinh xã Đông Hải, huyện Duyên Hải (KK)",1277.44
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),1,29518839738601389925132404147,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",7.27
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),2,28602897318711027016899843809,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),23.14
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),3,29518852005686198968139908531,Quảng Ninh Gần KCN Cái Lân (KK),31.37
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),4,29518872592252585279589451187,Quảng Ninh Km11 - Minh Thành (KK),50.35
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),5,28602837126985114455002404577,Quảng Ninh UBND TP Uông Bí (KK),60.29
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),6,29518885338952740244749551027,Quảng Ninh Nhuệ Hổ - Đông Triều (KK),82.08
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),7,31388868531618872623864101418,Hải Dương UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),104.94
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),8,29203727697074312726675247132,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",105.2
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),9,29196021237696127337075448678,Bắc Ninh UBND xã Cao Đức - Gia Bình (KK),110.65
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),10,31390957404024291365397346858,Thái Bình Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),120.57
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),11,29196010501691076420299004774,Bắc Ninh TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),133.28
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),12,28916504310234840885489983032,Bắc Ninh Khu liên cơ Thuận Thành - thị trấn Hồ (KK),135.99
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),13,28916774462801800655608897080,Bắc Ninh UBND xã Xuân Lâm - Thuận Thành (KK),137.75
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),14,31390921469766835629621918251,Hưng Yên số 437 Nguyễn Văn Linh - Tp Hưng Yên (KK),138.93
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),15,28560877461938780203765592307,Hà Nội 556 Nguyễn Văn Cừ (KK),151.71
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),16,31390903576425084107499649578,Hà Nội ĐHBK cổng Parabol đường Giải Phóng (KK),155.92
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),17,31388883344354363840031242796,Hà Nam Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),157.41
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),18,31390908889087377344742439468,Hà Nội Công viên Nhân Chính - Khuất Duy Tiến (KK),160.8
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),19,31651502905690497791503780869,Thái Nguyên Sân vận động Gang thép - P Trung Thành - TP Thái Nguyên (KK),163.62
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),20,28505268571336961948594948504,Phú Thọ đường Hùng Vương - Tp Việt Trì (KK),208.29
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),21,28505272740301122608933325208,Đà Nẵng 41 đường Lê Duẩn (KK),556.13
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),22,31388851800421997746903202346,Đà Nẵng Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),556.45
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),23,31616865099255512061948816121,Đà Nẵng Phạm Hùng (KK),564.51
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),24,31390944251495766704153049642,Quảng Nam Tiếp giáp Đ. Hùng Vương - KDC Đ. Hồ Xuân Hương (KK),617.29
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),25,31390951371938979254287350314,Quảng Ngãi UBND P. Nguyễn Nghiêm - TP Quảng Ngãi (KK),672.37
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),26,29544533341424688633522251105,Gia Lai KCN Trà Đa - Tp Pleiku (KK),780.56
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),27,31388836637198369136462150188,Bình Định Khuôn viên Cây xanh gần cầu chui đường Hoa Lư - TP. Quy Nhơn (KK),827.25
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),28,31570631866920915749872483233,Bình Định huyện Tuy Phước (KK),829.75
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),29,31390928700890512538630765099,Lâm Đồng Vườn hoa - đối diện THCS Lam Sơn - Phường 6 - TP Đà Lạt (KK),1013.36
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),30,31390939012620449761949792810,Ninh Thuận Công viên (bến xe cũ) - Đ. Thống Nhất - P. Thanh Sơn - TP Phan Rang (KK),1063.5
28599103930259709512833128161,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),31,29996239538320865599553202177,Tây Ninh Thị xã Trảng Bàng (KK),1114.3
